region_id,month,enrolments,biometric_updates
Puducherry,2025-10,1,11
Puducherry,2025-10,1,5
Puducherry,2025-10,1,5
Puducherry,2025-10,1,4
Puducherry,2025-10,1,7
Puducherry,2025-10,1,2
Puducherry,2025-10,1,6
Puducherry,2025-10,1,9
Puducherry,2025-10,1,1
Puducherry,2025-10,1,12
Puducherry,2025-10,1,9
Puducherry,2025-10,1,3
Puducherry,2025-10,1,8
Puducherry,2025-10,1,5
Puducherry,2025-10,1,19
Puducherry,2025-10,1,11
Puducherry,2025-10,1,5
Puducherry,2025-10,1,3
Puducherry,2025-10,1,10
Puducherry,2025-10,1,1
Puducherry,2025-10,1,1
Puducherry,2025-10,1,1
Puducherry,2025-10,1,29
Puducherry,2025-10,1,10
Puducherry,2025-10,1,14
Puducherry,2025-10,1,2
Puducherry,2025-10,1,9
Puducherry,2025-10,1,2
Puducherry,2025-10,1,6
Puducherry,2025-10,1,8
Puducherry,2025-10,1,21
Puducherry,2025-10,2,8
Puducherry,2025-10,2,3
Puducherry,2025-10,2,8
Puducherry,2025-10,2,1
Puducherry,2025-10,2,1
Puducherry,2025-10,2,13
Puducherry,2025-10,2,2
Puducherry,2025-10,2,10
Puducherry,2025-10,2,3
Puducherry,2025-10,2,14
Puducherry,2025-10,2,1
Puducherry,2025-10,2,4
Puducherry,2025-10,2,5
Puducherry,2025-10,2,4
Puducherry,2025-10,2,3
Puducherry,2025-10,2,1
Puducherry,2025-10,2,8
Puducherry,2025-10,2,16
Puducherry,2025-10,2,1
Puducherry,2025-10,2,5
Puducherry,2025-10,2,18
Puducherry,2025-10,2,11
Puducherry,2025-10,2,6
Puducherry,2025-10,2,6
Puducherry,2025-10,2,7
Puducherry,2025-10,2,3
Puducherry,2025-10,2,8
Puducherry,2025-10,2,3
Puducherry,2025-10,2,8
Puducherry,2025-10,2,1
Puducherry,2025-10,2,1
Puducherry,2025-10,2,13
Puducherry,2025-10,2,2
Puducherry,2025-10,2,10
Puducherry,2025-10,2,3
Puducherry,2025-10,2,14
Puducherry,2025-10,2,1
Puducherry,2025-10,2,4
Puducherry,2025-10,2,5
Puducherry,2025-10,2,4
Puducherry,2025-10,2,3
Puducherry,2025-10,2,1
Puducherry,2025-10,2,8
Puducherry,2025-10,2,16
Puducherry,2025-10,2,1
Puducherry,2025-10,2,5
Puducherry,2025-10,2,18
Puducherry,2025-10,2,11
Puducherry,2025-10,2,6
Puducherry,2025-10,2,6
Puducherry,2025-10,2,7
Puducherry,2025-10,2,3
Puducherry,2025-10,1,19
Puducherry,2025-10,1,1
Puducherry,2025-10,1,4
Puducherry,2025-10,1,5
Puducherry,2025-10,1,3
Puducherry,2025-10,1,4
Puducherry,2025-10,1,11
Puducherry,2025-10,1,1
Puducherry,2025-10,1,3
Puducherry,2025-10,1,3
Puducherry,2025-10,1,1
Puducherry,2025-10,1,1
Puducherry,2025-10,1,10
Puducherry,2025-10,1,11
Puducherry,2025-10,1,11
Puducherry,2025-10,1,10
Puducherry,2025-10,1,13
Puducherry,2025-10,1,15
Puducherry,2025-10,1,3
Puducherry,2025-10,1,5
Puducherry,2025-10,1,9
Puducherry,2025-10,1,8
Puducherry,2025-10,1,2
Puducherry,2025-10,1,16
Puducherry,2025-10,1,3
Puducherry,2025-10,1,4
Puducherry,2025-10,2,19
Puducherry,2025-10,2,1
Puducherry,2025-10,2,4
Puducherry,2025-10,2,5
Puducherry,2025-10,2,3
Puducherry,2025-10,2,4
Puducherry,2025-10,2,11
Puducherry,2025-10,2,1
Puducherry,2025-10,2,3
Puducherry,2025-10,2,3
Puducherry,2025-10,2,1
Puducherry,2025-10,2,1
Puducherry,2025-10,2,10
Puducherry,2025-10,2,11
Puducherry,2025-10,2,11
Puducherry,2025-10,2,10
Puducherry,2025-10,2,13
Puducherry,2025-10,2,15
Puducherry,2025-10,2,3
Puducherry,2025-10,2,5
Puducherry,2025-10,2,9
Puducherry,2025-10,2,8
Puducherry,2025-10,2,2
Puducherry,2025-10,2,16
Puducherry,2025-10,2,3
Puducherry,2025-10,2,4
Puducherry,2025-10,1,19
Puducherry,2025-10,1,1
Puducherry,2025-10,1,4
Puducherry,2025-10,1,5
Puducherry,2025-10,1,3
Puducherry,2025-10,1,4
Puducherry,2025-10,1,11
Puducherry,2025-10,1,1
Puducherry,2025-10,1,3
Puducherry,2025-10,1,3
Puducherry,2025-10,1,1
Puducherry,2025-10,1,1
Puducherry,2025-10,1,10
Puducherry,2025-10,1,11
Puducherry,2025-10,1,11
Puducherry,2025-10,1,10
Puducherry,2025-10,1,13
Puducherry,2025-10,1,15
Puducherry,2025-10,1,3
Puducherry,2025-10,1,5
Puducherry,2025-10,1,9
Puducherry,2025-10,1,8
Puducherry,2025-10,1,2
Puducherry,2025-10,1,16
Puducherry,2025-10,1,3
Puducherry,2025-10,1,4
Puducherry,2025-10,4,19
Puducherry,2025-10,4,1
Puducherry,2025-10,4,4
Puducherry,2025-10,4,5
Puducherry,2025-10,4,3
Puducherry,2025-10,4,4
Puducherry,2025-10,4,11
Puducherry,2025-10,4,1
Puducherry,2025-10,4,3
Puducherry,2025-10,4,3
Puducherry,2025-10,4,1
Puducherry,2025-10,4,1
Puducherry,2025-10,4,10
Puducherry,2025-10,4,11
Puducherry,2025-10,4,11
Puducherry,2025-10,4,10
Puducherry,2025-10,4,13
Puducherry,2025-10,4,15
Puducherry,2025-10,4,3
Puducherry,2025-10,4,5
Puducherry,2025-10,4,9
Puducherry,2025-10,4,8
Puducherry,2025-10,4,2
Puducherry,2025-10,4,16
Puducherry,2025-10,4,3
Puducherry,2025-10,4,4
Puducherry,2025-10,1,7
Puducherry,2025-10,1,2
Puducherry,2025-10,1,11
Puducherry,2025-10,1,8
Puducherry,2025-10,1,5
Puducherry,2025-10,1,12
Puducherry,2025-10,1,4
Puducherry,2025-10,1,2
Puducherry,2025-10,1,1
Puducherry,2025-10,1,6
Puducherry,2025-10,1,5
Puducherry,2025-10,1,5
Puducherry,2025-10,1,1
Puducherry,2025-10,1,8
Puducherry,2025-10,1,1
Puducherry,2025-10,1,3
Puducherry,2025-10,1,2
Puducherry,2025-10,1,17
Puducherry,2025-10,1,13
Puducherry,2025-10,1,7
Puducherry,2025-10,1,23
Puducherry,2025-10,1,12
Puducherry,2025-10,1,3
Puducherry,2025-10,1,1
Puducherry,2025-10,1,3
Puducherry,2025-10,1,8
Puducherry,2025-10,1,5
Puducherry,2025-10,1,7
Puducherry,2025-10,1,2
Puducherry,2025-10,1,11
Puducherry,2025-10,1,8
Puducherry,2025-10,1,5
Puducherry,2025-10,1,12
Puducherry,2025-10,1,4
Puducherry,2025-10,1,2
Puducherry,2025-10,1,1
Puducherry,2025-10,1,6
Puducherry,2025-10,1,5
Puducherry,2025-10,1,5
Puducherry,2025-10,1,1
Puducherry,2025-10,1,8
Puducherry,2025-10,1,1
Puducherry,2025-10,1,3
Puducherry,2025-10,1,2
Puducherry,2025-10,1,17
Puducherry,2025-10,1,13
Puducherry,2025-10,1,7
Puducherry,2025-10,1,23
Puducherry,2025-10,1,12
Puducherry,2025-10,1,3
Puducherry,2025-10,1,1
Puducherry,2025-10,1,3
Puducherry,2025-10,1,8
Puducherry,2025-10,1,5
Puducherry,2025-10,1,7
Puducherry,2025-10,1,2
Puducherry,2025-10,1,11
Puducherry,2025-10,1,8
Puducherry,2025-10,1,5
Puducherry,2025-10,1,12
Puducherry,2025-10,1,4
Puducherry,2025-10,1,2
Puducherry,2025-10,1,1
Puducherry,2025-10,1,6
Puducherry,2025-10,1,5
Puducherry,2025-10,1,5
Puducherry,2025-10,1,1
Puducherry,2025-10,1,8
Puducherry,2025-10,1,1
Puducherry,2025-10,1,3
Puducherry,2025-10,1,2
Puducherry,2025-10,1,17
Puducherry,2025-10,1,13
Puducherry,2025-10,1,7
Puducherry,2025-10,1,23
Puducherry,2025-10,1,12
Puducherry,2025-10,1,3
Puducherry,2025-10,1,1
Puducherry,2025-10,1,3
Puducherry,2025-10,1,8
Puducherry,2025-10,1,5
Puducherry,2025-10,1,7
Puducherry,2025-10,1,2
Puducherry,2025-10,1,11
Puducherry,2025-10,1,8
Puducherry,2025-10,1,5
Puducherry,2025-10,1,12
Puducherry,2025-10,1,4
Puducherry,2025-10,1,2
Puducherry,2025-10,1,1
Puducherry,2025-10,1,6
Puducherry,2025-10,1,5
Puducherry,2025-10,1,5
Puducherry,2025-10,1,1
Puducherry,2025-10,1,8
Puducherry,2025-10,1,1
Puducherry,2025-10,1,3
Puducherry,2025-10,1,2
Puducherry,2025-10,1,17
Puducherry,2025-10,1,13
Puducherry,2025-10,1,7
Puducherry,2025-10,1,23
Puducherry,2025-10,1,12
Puducherry,2025-10,1,3
Puducherry,2025-10,1,1
Puducherry,2025-10,1,3
Puducherry,2025-10,1,8
Puducherry,2025-10,1,5
Puducherry,2025-10,2,7
Puducherry,2025-10,2,2
Puducherry,2025-10,2,11
Puducherry,2025-10,2,8
Puducherry,2025-10,2,5
Puducherry,2025-10,2,12
Puducherry,2025-10,2,4
Puducherry,2025-10,2,2
Puducherry,2025-10,2,1
Puducherry,2025-10,2,6
Puducherry,2025-10,2,5
Puducherry,2025-10,2,5
Puducherry,2025-10,2,1
Puducherry,2025-10,2,8
Puducherry,2025-10,2,1
Puducherry,2025-10,2,3
Puducherry,2025-10,2,2
Puducherry,2025-10,2,17
Puducherry,2025-10,2,13
Puducherry,2025-10,2,7
Puducherry,2025-10,2,23
Puducherry,2025-10,2,12
Puducherry,2025-10,2,3
Puducherry,2025-10,2,1
Puducherry,2025-10,2,3
Puducherry,2025-10,2,8
Puducherry,2025-10,2,5
Puducherry,2025-10,1,2
Puducherry,2025-10,1,7
Puducherry,2025-10,1,0
Puducherry,2025-10,1,11
Puducherry,2025-10,1,10
Puducherry,2025-10,1,3
Puducherry,2025-10,1,2
Puducherry,2025-10,1,2
Puducherry,2025-10,1,29
Puducherry,2025-10,1,4
Puducherry,2025-10,1,1
Puducherry,2025-10,1,14
Puducherry,2025-10,1,7
Puducherry,2025-10,1,1
Puducherry,2025-10,1,5
Puducherry,2025-10,1,1
Puducherry,2025-10,1,2
Puducherry,2025-10,1,2
Puducherry,2025-10,1,3
Puducherry,2025-10,1,12
Puducherry,2025-10,1,6
Puducherry,2025-10,1,12
Puducherry,2025-10,1,14
Puducherry,2025-10,1,20
Puducherry,2025-10,1,2
Puducherry,2025-10,1,7
Puducherry,2025-10,1,8
Puducherry,2025-10,2,2
Puducherry,2025-10,2,7
Puducherry,2025-10,2,0
Puducherry,2025-10,2,11
Puducherry,2025-10,2,10
Puducherry,2025-10,2,3
Puducherry,2025-10,2,2
Puducherry,2025-10,2,2
Puducherry,2025-10,2,29
Puducherry,2025-10,2,4
Puducherry,2025-10,2,1
Puducherry,2025-10,2,14
Puducherry,2025-10,2,7
Puducherry,2025-10,2,1
Puducherry,2025-10,2,5
Puducherry,2025-10,2,1
Puducherry,2025-10,2,2
Puducherry,2025-10,2,2
Puducherry,2025-10,2,3
Puducherry,2025-10,2,12
Puducherry,2025-10,2,6
Puducherry,2025-10,2,12
Puducherry,2025-10,2,14
Puducherry,2025-10,2,20
Puducherry,2025-10,2,2
Puducherry,2025-10,2,7
Puducherry,2025-10,2,8
Puducherry,2025-10,3,2
Puducherry,2025-10,3,7
Puducherry,2025-10,3,0
Puducherry,2025-10,3,11
Puducherry,2025-10,3,10
Puducherry,2025-10,3,3
Puducherry,2025-10,3,2
Puducherry,2025-10,3,2
Puducherry,2025-10,3,29
Puducherry,2025-10,3,4
Puducherry,2025-10,3,1
Puducherry,2025-10,3,14
Puducherry,2025-10,3,7
Puducherry,2025-10,3,1
Puducherry,2025-10,3,5
Puducherry,2025-10,3,1
Puducherry,2025-10,3,2
Puducherry,2025-10,3,2
Puducherry,2025-10,3,3
Puducherry,2025-10,3,12
Puducherry,2025-10,3,6
Puducherry,2025-10,3,12
Puducherry,2025-10,3,14
Puducherry,2025-10,3,20
Puducherry,2025-10,3,2
Puducherry,2025-10,3,7
Puducherry,2025-10,3,8
Puducherry,2025-11,1,2
Puducherry,2025-11,1,10
Puducherry,2025-11,1,2
Puducherry,2025-11,1,4
Puducherry,2025-11,1,10
Puducherry,2025-11,1,2
Puducherry,2025-11,1,2
Puducherry,2025-11,1,2
Puducherry,2025-11,1,4
Puducherry,2025-11,1,5
Puducherry,2025-11,1,2
Puducherry,2025-11,1,8
Puducherry,2025-11,1,18
Puducherry,2025-11,1,2
Puducherry,2025-11,1,1
Puducherry,2025-11,1,1
Puducherry,2025-11,1,1
Puducherry,2025-11,1,3
Puducherry,2025-11,1,1
Puducherry,2025-11,1,13
Puducherry,2025-11,1,5
Puducherry,2025-11,1,4
Puducherry,2025-11,1,6
Puducherry,2025-11,1,2
Puducherry,2025-11,1,4
Puducherry,2025-11,1,1
Puducherry,2025-11,1,1
Puducherry,2025-11,1,13
Puducherry,2025-11,1,2
Puducherry,2025-11,1,9
Puducherry,2025-11,1,2
Puducherry,2025-11,1,1
Puducherry,2025-11,1,13
Puducherry,2025-11,1,13
Puducherry,2025-11,1,17
Puducherry,2025-11,1,4
Puducherry,2025-11,1,8
Puducherry,2025-11,1,24
Puducherry,2025-11,1,10
Puducherry,2025-11,1,29
Puducherry,2025-11,1,5
Puducherry,2025-11,1,11
Puducherry,2025-11,1,19
Puducherry,2025-11,1,28
Puducherry,2025-11,1,7
Puducherry,2025-11,1,14
Puducherry,2025-11,1,1
Puducherry,2025-11,1,19
Puducherry,2025-11,1,2
Puducherry,2025-11,1,2
Puducherry,2025-11,1,3
Puducherry,2025-11,1,44
Puducherry,2025-11,1,3
Puducherry,2025-11,2,1
Puducherry,2025-11,2,13
Puducherry,2025-11,2,2
Puducherry,2025-11,2,9
Puducherry,2025-11,2,2
Puducherry,2025-11,2,1
Puducherry,2025-11,2,13
Puducherry,2025-11,2,13
Puducherry,2025-11,2,17
Puducherry,2025-11,2,4
Puducherry,2025-11,2,8
Puducherry,2025-11,2,24
Puducherry,2025-11,2,10
Puducherry,2025-11,2,29
Puducherry,2025-11,2,5
Puducherry,2025-11,2,11
Puducherry,2025-11,2,19
Puducherry,2025-11,2,28
Puducherry,2025-11,2,7
Puducherry,2025-11,2,14
Puducherry,2025-11,2,1
Puducherry,2025-11,2,19
Puducherry,2025-11,2,2
Puducherry,2025-11,2,2
Puducherry,2025-11,2,3
Puducherry,2025-11,2,44
Puducherry,2025-11,2,3
Puducherry,2025-11,2,1
Puducherry,2025-11,2,13
Puducherry,2025-11,2,2
Puducherry,2025-11,2,9
Puducherry,2025-11,2,2
Puducherry,2025-11,2,1
Puducherry,2025-11,2,13
Puducherry,2025-11,2,13
Puducherry,2025-11,2,17
Puducherry,2025-11,2,4
Puducherry,2025-11,2,8
Puducherry,2025-11,2,24
Puducherry,2025-11,2,10
Puducherry,2025-11,2,29
Puducherry,2025-11,2,5
Puducherry,2025-11,2,11
Puducherry,2025-11,2,19
Puducherry,2025-11,2,28
Puducherry,2025-11,2,7
Puducherry,2025-11,2,14
Puducherry,2025-11,2,1
Puducherry,2025-11,2,19
Puducherry,2025-11,2,2
Puducherry,2025-11,2,2
Puducherry,2025-11,2,3
Puducherry,2025-11,2,44
Puducherry,2025-11,2,3
Puducherry,2025-11,1,24
Puducherry,2025-11,1,18
Puducherry,2025-11,1,16
Puducherry,2025-11,1,6
Puducherry,2025-11,1,11
Puducherry,2025-11,1,7
Puducherry,2025-11,1,6
Puducherry,2025-11,1,1
Puducherry,2025-11,1,12
Puducherry,2025-11,1,2
Puducherry,2025-11,1,9
Puducherry,2025-11,1,2
Puducherry,2025-11,1,1
Puducherry,2025-11,1,9
Puducherry,2025-11,1,5
Puducherry,2025-11,1,26
Puducherry,2025-11,1,27
Puducherry,2025-11,1,2
Puducherry,2025-11,1,20
Puducherry,2025-11,1,2
Puducherry,2025-11,1,6
Puducherry,2025-11,1,5
Puducherry,2025-11,1,7
Puducherry,2025-11,1,4
Puducherry,2025-11,1,2
Puducherry,2025-11,1,15
Puducherry,2025-11,1,2
Puducherry,2025-11,3,24
Puducherry,2025-11,3,18
Puducherry,2025-11,3,16
Puducherry,2025-11,3,6
Puducherry,2025-11,3,11
Puducherry,2025-11,3,7
Puducherry,2025-11,3,6
Puducherry,2025-11,3,1
Puducherry,2025-11,3,12
Puducherry,2025-11,3,2
Puducherry,2025-11,3,9
Puducherry,2025-11,3,2
Puducherry,2025-11,3,1
Puducherry,2025-11,3,9
Puducherry,2025-11,3,5
Puducherry,2025-11,3,26
Puducherry,2025-11,3,27
Puducherry,2025-11,3,2
Puducherry,2025-11,3,20
Puducherry,2025-11,3,2
Puducherry,2025-11,3,6
Puducherry,2025-11,3,5
Puducherry,2025-11,3,7
Puducherry,2025-11,3,4
Puducherry,2025-11,3,2
Puducherry,2025-11,3,15
Puducherry,2025-11,3,2
Puducherry,2025-11,9,24
Puducherry,2025-11,9,18
Puducherry,2025-11,9,16
Puducherry,2025-11,9,6
Puducherry,2025-11,9,11
Puducherry,2025-11,9,7
Puducherry,2025-11,9,6
Puducherry,2025-11,9,1
Puducherry,2025-11,9,12
Puducherry,2025-11,9,2
Puducherry,2025-11,9,9
Puducherry,2025-11,9,2
Puducherry,2025-11,9,1
Puducherry,2025-11,9,9
Puducherry,2025-11,9,5
Puducherry,2025-11,9,26
Puducherry,2025-11,9,27
Puducherry,2025-11,9,2
Puducherry,2025-11,9,20
Puducherry,2025-11,9,2
Puducherry,2025-11,9,6
Puducherry,2025-11,9,5
Puducherry,2025-11,9,7
Puducherry,2025-11,9,4
Puducherry,2025-11,9,2
Puducherry,2025-11,9,15
Puducherry,2025-11,9,2
Puducherry,2025-11,3,24
Puducherry,2025-11,3,18
Puducherry,2025-11,3,16
Puducherry,2025-11,3,6
Puducherry,2025-11,3,11
Puducherry,2025-11,3,7
Puducherry,2025-11,3,6
Puducherry,2025-11,3,1
Puducherry,2025-11,3,12
Puducherry,2025-11,3,2
Puducherry,2025-11,3,9
Puducherry,2025-11,3,2
Puducherry,2025-11,3,1
Puducherry,2025-11,3,9
Puducherry,2025-11,3,5
Puducherry,2025-11,3,26
Puducherry,2025-11,3,27
Puducherry,2025-11,3,2
Puducherry,2025-11,3,20
Puducherry,2025-11,3,2
Puducherry,2025-11,3,6
Puducherry,2025-11,3,5
Puducherry,2025-11,3,7
Puducherry,2025-11,3,4
Puducherry,2025-11,3,2
Puducherry,2025-11,3,15
Puducherry,2025-11,3,2
Puducherry,2025-11,1,7
Puducherry,2025-11,1,4
Puducherry,2025-11,1,1
Puducherry,2025-11,1,12
Puducherry,2025-11,1,11
Puducherry,2025-11,1,11
Puducherry,2025-11,1,5
Puducherry,2025-11,1,17
Puducherry,2025-11,1,5
Puducherry,2025-11,1,8
Puducherry,2025-11,1,24
Puducherry,2025-11,1,2
Puducherry,2025-11,1,2
Puducherry,2025-11,1,3
Puducherry,2025-11,1,10
Puducherry,2025-11,1,14
Puducherry,2025-11,1,1
Puducherry,2025-11,1,2
Puducherry,2025-11,1,5
Puducherry,2025-11,1,12
Puducherry,2025-11,1,8
Puducherry,2025-11,1,10
Puducherry,2025-11,1,1
Puducherry,2025-11,1,8
Puducherry,2025-11,1,8
Puducherry,2025-11,1,17
Puducherry,2025-11,1,1
Puducherry,2025-11,2,7
Puducherry,2025-11,2,4
Puducherry,2025-11,2,1
Puducherry,2025-11,2,12
Puducherry,2025-11,2,11
Puducherry,2025-11,2,11
Puducherry,2025-11,2,5
Puducherry,2025-11,2,17
Puducherry,2025-11,2,5
Puducherry,2025-11,2,8
Puducherry,2025-11,2,24
Puducherry,2025-11,2,2
Puducherry,2025-11,2,2
Puducherry,2025-11,2,3
Puducherry,2025-11,2,10
Puducherry,2025-11,2,14
Puducherry,2025-11,2,1
Puducherry,2025-11,2,2
Puducherry,2025-11,2,5
Puducherry,2025-11,2,12
Puducherry,2025-11,2,8
Puducherry,2025-11,2,10
Puducherry,2025-11,2,1
Puducherry,2025-11,2,8
Puducherry,2025-11,2,8
Puducherry,2025-11,2,17
Puducherry,2025-11,2,1
Puducherry,2025-11,3,2
Puducherry,2025-11,3,11
Puducherry,2025-11,3,5
Puducherry,2025-11,3,5
Puducherry,2025-11,3,2
Puducherry,2025-11,3,2
Puducherry,2025-11,3,2
Puducherry,2025-11,3,7
Puducherry,2025-11,3,6
Puducherry,2025-11,3,2
Puducherry,2025-11,3,1
Puducherry,2025-11,3,3
Puducherry,2025-11,3,3
Puducherry,2025-11,3,2
Puducherry,2025-11,3,1
Puducherry,2025-11,3,1
Puducherry,2025-11,3,3
Puducherry,2025-11,3,7
Puducherry,2025-11,3,1
Puducherry,2025-11,3,1
Puducherry,2025-11,2,2
Puducherry,2025-11,2,11
Puducherry,2025-11,2,5
Puducherry,2025-11,2,5
Puducherry,2025-11,2,2
Puducherry,2025-11,2,2
Puducherry,2025-11,2,2
Puducherry,2025-11,2,7
Puducherry,2025-11,2,6
Puducherry,2025-11,2,2
Puducherry,2025-11,2,1
Puducherry,2025-11,2,3
Puducherry,2025-11,2,3
Puducherry,2025-11,2,2
Puducherry,2025-11,2,1
Puducherry,2025-11,2,1
Puducherry,2025-11,2,3
Puducherry,2025-11,2,7
Puducherry,2025-11,2,1
Puducherry,2025-11,2,1
Puducherry,2025-11,1,2
Puducherry,2025-11,1,11
Puducherry,2025-11,1,5
Puducherry,2025-11,1,5
Puducherry,2025-11,1,2
Puducherry,2025-11,1,2
Puducherry,2025-11,1,2
Puducherry,2025-11,1,7
Puducherry,2025-11,1,6
Puducherry,2025-11,1,2
Puducherry,2025-11,1,1
Puducherry,2025-11,1,3
Puducherry,2025-11,1,3
Puducherry,2025-11,1,2
Puducherry,2025-11,1,1
Puducherry,2025-11,1,1
Puducherry,2025-11,1,3
Puducherry,2025-11,1,7
Puducherry,2025-11,1,1
Puducherry,2025-11,1,1
Puducherry,2025-11,4,8
Puducherry,2025-11,4,16
Puducherry,2025-11,4,10
Puducherry,2025-11,4,8
Puducherry,2025-11,4,9
Puducherry,2025-11,4,10
Puducherry,2025-11,4,1
Puducherry,2025-11,4,4
Puducherry,2025-11,4,3
Puducherry,2025-11,4,7
Puducherry,2025-11,4,11
Puducherry,2025-11,4,6
Puducherry,2025-11,4,1
Puducherry,2025-11,4,5
Puducherry,2025-11,4,7
Puducherry,2025-11,4,4
Puducherry,2025-11,4,1
Puducherry,2025-11,4,1
Puducherry,2025-11,4,10
Puducherry,2025-11,4,12
Puducherry,2025-11,4,2
Puducherry,2025-11,4,2
Puducherry,2025-11,4,16
Puducherry,2025-11,4,15
Puducherry,2025-11,4,1
Puducherry,2025-11,1,8
Puducherry,2025-11,1,16
Puducherry,2025-11,1,10
Puducherry,2025-11,1,8
Puducherry,2025-11,1,9
Puducherry,2025-11,1,10
Puducherry,2025-11,1,1
Puducherry,2025-11,1,4
Puducherry,2025-11,1,3
Puducherry,2025-11,1,7
Puducherry,2025-11,1,11
Puducherry,2025-11,1,6
Puducherry,2025-11,1,1
Puducherry,2025-11,1,5
Puducherry,2025-11,1,7
Puducherry,2025-11,1,4
Puducherry,2025-11,1,1
Puducherry,2025-11,1,1
Puducherry,2025-11,1,10
Puducherry,2025-11,1,12
Puducherry,2025-11,1,2
Puducherry,2025-11,1,2
Puducherry,2025-11,1,16
Puducherry,2025-11,1,15
Puducherry,2025-11,1,1
Puducherry,2025-12,1,5
Puducherry,2025-12,1,7
Puducherry,2025-12,1,21
Puducherry,2025-12,1,17
Puducherry,2025-12,1,5
Puducherry,2025-12,1,1
Puducherry,2025-12,1,1
Puducherry,2025-12,1,2
Puducherry,2025-12,1,1
Puducherry,2025-12,1,7
Puducherry,2025-12,1,22
Puducherry,2025-12,1,22
Puducherry,2025-12,1,7
Puducherry,2025-12,1,2
Puducherry,2025-12,1,3
Puducherry,2025-12,1,9
Puducherry,2025-12,1,21
Puducherry,2025-12,1,5
Puducherry,2025-12,1,11
Puducherry,2025-12,1,18
Puducherry,2025-12,1,6
Puducherry,2025-12,1,12
Puducherry,2025-12,1,12
Puducherry,2025-12,1,1
Puducherry,2025-12,1,9
Puducherry,2025-12,1,6
Puducherry,2025-12,1,14
Puducherry,2025-12,3,5
Puducherry,2025-12,3,7
Puducherry,2025-12,3,21
Puducherry,2025-12,3,17
Puducherry,2025-12,3,5
Puducherry,2025-12,3,1
Puducherry,2025-12,3,1
Puducherry,2025-12,3,2
Puducherry,2025-12,3,1
Puducherry,2025-12,3,7
Puducherry,2025-12,3,22
Puducherry,2025-12,3,22
Puducherry,2025-12,3,7
Puducherry,2025-12,3,2
Puducherry,2025-12,3,3
Puducherry,2025-12,3,9
Puducherry,2025-12,3,21
Puducherry,2025-12,3,5
Puducherry,2025-12,3,11
Puducherry,2025-12,3,18
Puducherry,2025-12,3,6
Puducherry,2025-12,3,12
Puducherry,2025-12,3,12
Puducherry,2025-12,3,1
Puducherry,2025-12,3,9
Puducherry,2025-12,3,6
Puducherry,2025-12,3,14
Puducherry,2025-12,1,5
Puducherry,2025-12,1,7
Puducherry,2025-12,1,21
Puducherry,2025-12,1,17
Puducherry,2025-12,1,5
Puducherry,2025-12,1,1
Puducherry,2025-12,1,1
Puducherry,2025-12,1,2
Puducherry,2025-12,1,1
Puducherry,2025-12,1,7
Puducherry,2025-12,1,22
Puducherry,2025-12,1,22
Puducherry,2025-12,1,7
Puducherry,2025-12,1,2
Puducherry,2025-12,1,3
Puducherry,2025-12,1,9
Puducherry,2025-12,1,21
Puducherry,2025-12,1,5
Puducherry,2025-12,1,11
Puducherry,2025-12,1,18
Puducherry,2025-12,1,6
Puducherry,2025-12,1,12
Puducherry,2025-12,1,12
Puducherry,2025-12,1,1
Puducherry,2025-12,1,9
Puducherry,2025-12,1,6
Puducherry,2025-12,1,14
Puducherry,2025-11,4,3
Puducherry,2025-11,4,3
Puducherry,2025-11,4,11
Puducherry,2025-11,4,13
Puducherry,2025-11,4,3
Puducherry,2025-11,4,14
Puducherry,2025-11,4,6
Puducherry,2025-11,4,8
Puducherry,2025-11,4,4
Puducherry,2025-11,4,4
Puducherry,2025-11,4,2
Puducherry,2025-11,4,14
Puducherry,2025-11,4,12
Puducherry,2025-11,4,3
Puducherry,2025-11,4,1
Puducherry,2025-11,4,10
Puducherry,2025-11,4,12
Puducherry,2025-11,4,6
Puducherry,2025-11,4,3
Puducherry,2025-11,4,3
Puducherry,2025-11,4,1
Puducherry,2025-11,4,1
Puducherry,2025-11,4,3
Puducherry,2025-11,4,3
Puducherry,2025-11,4,5
Puducherry,2025-11,4,7
Puducherry,2025-11,4,3
Puducherry,2025-11,4,3
Puducherry,2025-11,4,11
Puducherry,2025-11,4,13
Puducherry,2025-11,4,3
Puducherry,2025-11,4,14
Puducherry,2025-11,4,6
Puducherry,2025-11,4,8
Puducherry,2025-11,4,4
Puducherry,2025-11,4,4
Puducherry,2025-11,4,2
Puducherry,2025-11,4,14
Puducherry,2025-11,4,12
Puducherry,2025-11,4,3
Puducherry,2025-11,4,1
Puducherry,2025-11,4,10
Puducherry,2025-11,4,12
Puducherry,2025-11,4,6
Puducherry,2025-11,4,3
Puducherry,2025-11,4,3
Puducherry,2025-11,4,1
Puducherry,2025-11,4,1
Puducherry,2025-11,4,3
Puducherry,2025-11,4,3
Puducherry,2025-11,4,5
Puducherry,2025-11,4,7
Puducherry,2025-11,1,3
Puducherry,2025-11,1,3
Puducherry,2025-11,1,11
Puducherry,2025-11,1,13
Puducherry,2025-11,1,3
Puducherry,2025-11,1,14
Puducherry,2025-11,1,6
Puducherry,2025-11,1,8
Puducherry,2025-11,1,4
Puducherry,2025-11,1,4
Puducherry,2025-11,1,2
Puducherry,2025-11,1,14
Puducherry,2025-11,1,12
Puducherry,2025-11,1,3
Puducherry,2025-11,1,1
Puducherry,2025-11,1,10
Puducherry,2025-11,1,12
